timestamp,symbol,instrument_type,open,high,low,close,volume
2020-06-12 09:30:00,MSFT,stock,190.54,191.72,185.18,187.74,43373600
2020-06-12 09:30:00,GOOGL,stock,71.29,71.73,69.29,70.65,36676000
2020-06-15 09:30:00,AAPL,stock,83.31,86.42,83.14,85.75,138808800
2020-06-15 09:30:00,MSFT,stock,184.58,190.82,184.01,188.94,32770200
2020-06-15 09:30:00,GOOGL,stock,69.47,71.25,69.36,71.04,30468000
2020-06-16 09:30:00,AAPL,stock,87.86,88.30,86.18,88.02,165428800
2020-06-16 09:30:00,MSFT,stock,192.89,195.58,191.46,193.57,42556700
2020-06-16 09:30:00,GOOGL,stock,72.45,72.86,71.45,72.32,30648000
2020-06-17 09:30:00,AAPL,stock,88.79,88.85,87.77,87.90,114406400
2020-06-17 09:30:00,MSFT,stock,195.03,196.32,193.69,194.24,25687800
2020-06-17 09:30:00,GOOGL,stock,72.65,73.11,71.76,72.63,30610000
2020-06-18 09:30:00,AAPL,stock,87.85,88.36,87.31,87.93,96820400
2020-06-18 09:30:00,MSFT,stock,194.00,196.49,194.00,196.32,23061600
2020-06-18 09:30:00,GOOGL,stock,72.49,72.65,71.31,71.71,34862000
2020-06-19 09:30:00,AAPL,stock,88.66,89.14,86.29,87.43,264476000
2020-06-19 09:30:00,MSFT,stock,198.59,199.29,194.37,195.15,44441100
2020-06-19 09:30:00,GOOGL,stock,72.00,72.22,70.95,71.23,52784000
2020-06-22 09:30:00,AAPL,stock,87.83,89.86,87.79,89.72,135445200
2020-06-22 09:30:00,MSFT,stock,195.79,200.76,195.23,200.57,32818900
2020-06-22 09:30:00,GOOGL,stock,71.25,72.55,70.96,72.53,29442000
2020-06-23 09:30:00,AAPL,stock,91.00,93.10,90.57,91.63,212155600
2020-06-23 09:30:00,MSFT,stock,202.09,203.95,201.43,201.91,30917400
2020-06-23 09:30:00,GOOGL,stock,72.60,73.76,72.25,73.20,37752000
2020-06-24 09:30:00,AAPL,stock,91.25,92.20,89.63,90.01,192623200
2020-06-24 09:30:00,MSFT,stock,201.60,203.25,196.56,197.84,36740600
2020-06-24 09:30:00,GOOGL,stock,73.16,73.79,71.50,71.64,31592000
2020-06-25 09:30:00,AAPL,stock,90.18,91.25,89.39,91.21,137522400
2020-06-25 09:30:00,MSFT,stock,197.80,200.61,195.47,200.34,27803900
2020-06-25 09:30:00,GOOGL,stock,71.56,72.12,70.98,72.06,23958000
2020-06-26 09:30:00,AAPL,stock,91.10,91.33,88.25,88.41,205256800
2020-06-26 09:30:00,MSFT,stock,199.73,199.89,194.88,196.33,54675800
2020-06-26 09:30:00,GOOGL,stock,71.63,71.85,67.75,68.13,97640000
2020-06-29 09:30:00,AAPL,stock,88.31,90.54,87.82,90.44,130646000
2020-06-29 09:30:00,MSFT,stock,195.78,198.53,193.55,198.44,26701600
2020-06-29 09:30:00,GOOGL,stock,68.02,69.90,67.58,69.86,45074000
2020-06-30 09:30:00,AAPL,stock,90.02,91.50,90.00,91.20,140223200
2020-06-30 09:30:00,MSFT,stock,197.88,204.40,197.74,203.51,34310300
2020-06-30 09:30:00,GOOGL,stock,69.84,71.20,69.35,70.90,40286000
2020-07-01 09:30:00,AAPL,stock,91.28,91.84,90.98,91.03,110737200
2020-07-01 09:30:00,MSFT,stock,203.14,206.35,201.77,204.70,32061200
2020-07-01 09:30:00,GOOGL,stock,70.96,72.42,70.71,72.10,42182000
2020-07-02 09:30:00,AAPL,stock,91.96,92.62,90.91,91.03,114041600
2020-07-02 09:30:00,MSFT,stock,205.68,208.02,205.00,206.26,29315800
2020-07-02 09:30:00,GOOGL,stock,72.59,74.43,72.55,73.50,57218000
2020-07-06 09:30:00,AAPL,stock,92.50,93.94,92.47,93.46,118655600
2020-07-06 09:30:00,MSFT,stock,208.83,211.13,208.09,210.70,31897600
2020-07-06 09:30:00,GOOGL,stock,74.41,75.50,73.85,74.98,44712000
2020-07-07 09:30:00,AAPL,stock,93.85,94.65,93.06,93.17,112424400
2020-07-07 09:30:00,MSFT,stock,210.45,214.67,207.99,208.25,33600700
2020-07-07 09:30:00,GOOGL,stock,74.81,76.07,74.49,74.50,42364000
2020-07-08 09:30:00,AAPL,stock,94.18,95.38,94.09,95.34,117092000
2020-07-08 09:30:00,MSFT,stock,210.07,213.26,208.69,212.83,33600000
2020-07-08 09:30:00,GOOGL,stock,75.04,75.56,74.61,75.18,31766000
2020-07-09 09:30:00,AAPL,stock,96.26,96.32,94.67,95.75,125642800
2020-07-09 09:30:00,MSFT,stock,216.33,216.38,211.47,214.32,33121700
2020-07-09 09:30:00,GOOGL,stock,75.50,76.46,74.78,75.93,41836000
2020-07-10 09:30:00,AAPL,stock,95.33,95.98,94.71,95.92,90257200
2020-07-10 09:30:00,MSFT,stock,213.62,214.08,211.08,213.67,26177600
2020-07-10 09:30:00,GOOGL,stock,75.66,77.07,75.04,76.95,35918000
2020-07-13 09:30:00,AAPL,stock,97.26,99.96,95.26,95.48,191649200
2020-07-13 09:30:00,MSFT,stock,214.48,215.80,206.50,207.07,38135600
2020-07-13 09:30:00,GOOGL,stock,77.50,78.82,75.33,75.61,42954000
2020-07-14 09:30:00,AAPL,stock,94.84,97.25,93.88,97.06,170989200
2020-07-14 09:30:00,MSFT,stock,206.13,208.85,202.03,208.35,37591800
2020-07-14 09:30:00,GOOGL,stock,74.64,76.14,74.30,76.04,38108000
2020-07-15 09:30:00,AAPL,stock,98.99,99.25,96.49,97.72,153198000
2020-07-15 09:30:00,MSFT,stock,209.56,211.33,205.03,208.04,32179400
2020-07-15 09:30:00,GOOGL,stock,76.16,76.82,74.89,75.84,31026000
2020-07-16 09:30:00,AAPL,stock,96.56,97.40,95.90,96.52,110577600
2020-07-16 09:30:00,MSFT,stock,205.40,205.70,202.31,203.92,29940700
2020-07-16 09:30:00,GOOGL,stock,75.07,75.80,74.41,75.75,26484000
2020-07-17 09:30:00,AAPL,stock,96.99,97.15,95.84,96.33,92186800
2020-07-17 09:30:00,MSFT,stock,204.47,205.04,201.39,202.88,31635300
2020-07-17 09:30:00,GOOGL,stock,75.85,76.17,74.90,75.84,34264000
2020-07-20 09:30:00,AAPL,stock,96.42,98.50,96.06,98.36,90318000
2020-07-20 09:30:00,MSFT,stock,205.00,212.30,203.01,211.60,36884800
2020-07-20 09:30:00,GOOGL,stock,75.75,78.45,75.14,78.19,30166000
2020-07-21 09:30:00,AAPL,stock,99.17,99.25,96.74,97.00,103433200
2020-07-21 09:30:00,MSFT,stock,213.66,213.94,208.03,208.75,37990400
2020-07-21 09:30:00,GOOGL,stock,79.25,79.35,77.63,77.80,27486000
2020-07-22 09:30:00,AAPL,stock,96.69,97.97,96.60,97.27,89001600
2020-07-22 09:30:00,MSFT,stock,209.20,212.30,208.39,211.75,49605700
2020-07-22 09:30:00,GOOGL,stock,77.79,78.35,77.16,78.24,24482000
2020-07-23 09:30:00,AAPL,stock,97.00,97.08,92.01,92.85,197004400
2020-07-23 09:30:00,MSFT,stock,207.19,210.92,202.15,202.54,67457000
2020-07-23 09:30:00,GOOGL,stock,78.30,78.52,75.43,75.84,33910000
2020-07-24 09:30:00,AAPL,stock,90.99,92.97,89.14,92.61,185438800
2020-07-24 09:30:00,MSFT,stock,200.42,202.86,197.51,201.30,39827000
2020-07-24 09:30:00,GOOGL,stock,74.96,75.77,74.38,75.41,29902000
2020-07-27 09:30:00,AAPL,stock,93.71,94.90,93.48,94.81,121214000
2020-07-27 09:30:00,MSFT,stock,201.47,203.97,200.86,203.85,30160900
2020-07-27 09:30:00,GOOGL,stock,75.66,76.88,75.62,76.47,27124000
2020-07-28 09:30:00,AAPL,stock,94.37,94.55,93.25,93.25,103625600
2020-07-28 09:30:00,MSFT,stock,203.61,204.70,201.74,202.02,23251400
2020-07-28 09:30:00,GOOGL,stock,76.25,76.30,75.03,75.18,30910000
2020-07-29 09:30:00,AAPL,stock,93.75,95.23,93.71,95.04,90329200
2020-07-29 09:30:00,MSFT,stock,202.50,204.65,202.01,204.06,19632600
2020-07-29 09:30:00,GOOGL,stock,75.25,76.67,75.15,76.18,22676000
2020-07-30 09:30:00,AAPL,stock,94.19,96.30,93.77,96.19,158130000
2020-07-30 09:30:00,MSFT,stock,201.00,204.46,199.57,203.90,25079600
2020-07-30 09:30:00,GOOGL,stock,74.90,77.04,74.76,76.92,36042000
2020-07-31 09:30:00,AAPL,stock,102.89,106.42,100.82,106.26,374336800
2020-07-31 09:30:00,MSFT,stock,204.40,205.10,199.01,205.01,51044000
2020-07-31 09:30:00,GOOGL,stock,74.85,75.25,72.70,74.40,91468000
2020-08-03 09:30:00,AAPL,stock,108.20,111.64,107.89,108.94,308151200
2020-08-03 09:30:00,MSFT,stock,211.52,217.64,210.44,216.54,78983000
2020-08-03 09:30:00,GOOGL,stock,74.55,74.89,73.59,74.14,45482000
2020-08-04 09:30:00,AAPL,stock,109.13,110.79,108.39,109.67,173071600
2020-08-04 09:30:00,MSFT,stock,214.17,214.77,210.31,213.29,49280100
2020-08-04 09:30:00,GOOGL,stock,74.34,74.66,73.20,73.67,37212000
2020-08-05 09:30:00,AAPL,stock,109.38,110.39,108.90,110.06,121776800
2020-08-05 09:30:00,MSFT,stock,214.90,215.00,211.57,212.94,28806400
2020-08-05 09:30:00,GOOGL,stock,73.84,74.50,73.56,73.95,29134000
2020-08-06 09:30:00,AAPL,stock,110.40,114.41,109.80,113.90,202428800
2020-08-06 09:30:00,MSFT,stock,212.34,216.37,211.55,216.35,32656800
2020-08-06 09:30:00,GOOGL,stock,73.81,75.31,73.60,75.25,33306000
2020-08-07 09:30:00,AAPL,stock,113.21,113.68,110.29,111.11,198045600
2020-08-07 09:30:00,MSFT,stock,214.85,215.70,210.93,212.48,27820400
2020-08-07 09:30:00,GOOGL,stock,75.45,76.00,74.31,74.92,27718000
2020-08-10 09:30:00,AAPL,stock,112.60,113.78,110.00,112.73,212403600
2020-08-10 09:30:00,MSFT,stock,211.67,211.88,206.35,208.25,36716500
2020-08-10 09:30:00,GOOGL,stock,74.54,75.36,73.87,74.84,20546000
2020-08-11 09:30:00,AAPL,stock,111.97,112.48,109.11,109.38,187902400
2020-08-11 09:30:00,MSFT,stock,207.16,207.65,203.14,203.38,36446500
2020-08-11 09:30:00,GOOGL,stock,74.70,75.52,73.91,74.03,31098000
2020-08-12 09:30:00,AAPL,stock,110.50,113.28,110.30,113.01,165598000
2020-08-12 09:30:00,MSFT,stock,205.29,210.28,204.75,209.19,28013100
2020-08-12 09:30:00,GOOGL,stock,74.36,75.58,74.25,75.36,22512000
2020-08-13 09:30:00,AAPL,stock,114.43,116.04,113.93,115.01,210082000
2020-08-13 09:30:00,MSFT,stock,209.44,211.35,208.15,208.70,22588900
2020-08-13 09:30:00,GOOGL,stock,75.41,76.85,75.41,75.83,22388000
2020-08-14 09:30:00,AAPL,stock,114.83,115.00,113.04,114.91,165565200
2020-08-14 09:30:00,MSFT,stock,208.76,209.59,207.51,208.90,17958900
2020-08-14 09:30:00,GOOGL,stock,75.68,75.99,74.95,75.23,21942000
2020-08-17 09:30:00,AAPL,stock,116.06,116.09,113.96,114.61,119561600
2020-08-17 09:30:00,MSFT,stock,209.60,211.19,208.92,210.28,20184800
2020-08-17 09:30:00,GOOGL,stock,75.80,76.19,75.25,75.81,19990000
2020-08-18 09:30:00,AAPL,stock,114.35,116.00,114.01,115.56,105633600
2020-08-18 09:30:00,MSFT,stock,210.53,212.36,209.21,211.49,21336200
2020-08-18 09:30:00,GOOGL,stock,76.31,77.87,76.08,77.79,28378000
2020-08-19 09:30:00,AAPL,stock,115.98,117.16,115.61,115.71,145538000
2020-08-19 09:30:00,MSFT,stock,211.49,212.10,209.25,209.70,27627600
2020-08-19 09:30:00,GOOGL,stock,77.62,78.44,77.00,77.23,30472000
2020-08-20 09:30:00,AAPL,stock,115.75,118.39,115.73,118.28,126907200
2020-08-20 09:30:00,MSFT,stock,209.54,215.00,208.91,214.58,26981500
2020-08-20 09:30:00,GOOGL,stock,77.00,79.01,76.72,78.81,26382000
2020-08-21 09:30:00,AAPL,stock,119.26,124.87,119.25,124.37,338054800
2020-08-21 09:30:00,MSFT,stock,213.86,216.25,212.85,213.02,36249300
2020-08-21 09:30:00,GOOGL,stock,78.59,79.59,78.12,78.78,34838000
2020-08-24 09:30:00,AAPL,stock,128.70,128.79,123.94,125.86,345937600
2020-08-24 09:30:00,MSFT,stock,214.79,215.52,212.43,213.69,25460100
2020-08-24 09:30:00,GOOGL,stock,79.62,80.44,78.75,79.26,25638000
2020-08-25 09:30:00,AAPL,stock,124.70,125.18,123.05,124.82,211495600
2020-08-25 09:30:00,MSFT,stock,213.10,216.61,213.10,216.47,23043700
2020-08-25 09:30:00,GOOGL,stock,79.00,80.44,78.89,80.29,25150000
2020-08-26 09:30:00,AAPL,stock,126.18,126.99,125.08,126.52,163022400
2020-08-26 09:30:00,MSFT,stock,217.88,222.09,217.36,221.15,39600800
2020-08-26 09:30:00,GOOGL,stock,80.32,82.64,80.05,82.21,52188000
2020-08-27 09:30:00,AAPL,stock,127.14,127.49,123.83,125.01,155552400
2020-08-27 09:30:00,MSFT,stock,222.89,231.15,219.40,226.58,57602200
2020-08-27 09:30:00,GOOGL,stock,82.33,82.40,80.94,81.43,31350000
2020-08-28 09:30:00,AAPL,stock,126.01,126.44,124.58,124.81,187630000
2020-08-28 09:30:00,MSFT,stock,228.18,230.64,226.58,228.91,26292900
2020-08-28 09:30:00,GOOGL,stock,81.47,82.07,81.28,81.97,22418000
2020-08-31 09:30:00,AAPL,stock,127.58,131.00,126.00,129.04,225702700
2020-08-31 09:30:00,MSFT,stock,227.00,228.70,224.31,225.53,28774200
2020-08-31 09:30:00,GOOGL,stock,82.18,82.22,81.27,81.48,26422000
2020-09-01 09:30:00,AAPL,stock,132.76,134.80,130.53,134.18,151948100
2020-09-01 09:30:00,MSFT,stock,225.51,227.45,224.43,227.27,25725500
2020-09-01 09:30:00,GOOGL,stock,81.61,82.96,81.48,82.75,22652000
2020-09-02 09:30:00,AAPL,stock,137.59,137.98,127.00,131.40,200119000
2020-09-02 09:30:00,MSFT,stock,227.97,232.86,227.35,231.65,34080800
2020-09-02 09:30:00,GOOGL,stock,83.40,86.31,83.01,85.87,49522000
2020-09-03 09:30:00,AAPL,stock,126.91,128.84,120.50,120.88,257599600
2020-09-03 09:30:00,MSFT,stock,229.27,229.31,214.96,217.30,58400300
2020-09-03 09:30:00,GOOGL,stock,84.98,85.00,80.39,81.48,63726000
2020-09-04 09:30:00,AAPL,stock,120.07,123.70,110.89,120.96,332607200
2020-09-04 09:30:00,MSFT,stock,215.10,218.36,205.19,214.25,59664100
2020-09-04 09:30:00,GOOGL,stock,80.45,81.75,76.90,79.06,55850000
2020-09-08 09:30:00,AAPL,stock,113.95,118.99,112.68,112.82,231366600
2020-09-08 09:30:00,MSFT,stock,206.50,210.03,202.20,202.66,52924300
2020-09-08 09:30:00,GOOGL,stock,76.25,77.78,75.82,76.18,54032000
2020-09-09 09:30:00,AAPL,stock,117.26,119.14,115.26,117.32,176940500
2020-09-09 09:30:00,MSFT,stock,207.60,214.84,206.70,211.29,45679000
2020-09-09 09:30:00,GOOGL,stock,77.44,77.94,76.26,77.36,39242000
2020-09-10 09:30:00,AAPL,stock,120.36,120.50,112.50,113.49,182274400
2020-09-10 09:30:00,MSFT,stock,213.40,214.74,204.11,205.37,35461500
2020-09-10 09:30:00,GOOGL,stock,77.51,78.68,76.00,76.30,33024000
2020-09-11 09:30:00,AAPL,stock,114.57,115.23,110.00,112.00,180860300
2020-09-11 09:30:00,MSFT,stock,207.20,208.63,201.24,204.03,33620100
2020-09-11 09:30:00,GOOGL,stock,76.41,76.93,74.65,75.79,30706000
2020-09-14 09:30:00,AAPL,stock,114.72,115.93,112.80,115.36,140150100
2020-09-14 09:30:00,MSFT,stock,204.24,209.20,204.03,205.41,30375800
2020-09-14 09:30:00,GOOGL,stock,76.58,77.85,75.26,75.44,42660000
2020-09-15 09:30:00,AAPL,stock,118.33,118.83,113.61,115.54,184642000
2020-09-15 09:30:00,MSFT,stock,208.42,209.78,206.93,208.78,21823900
2020-09-15 09:30:00,GOOGL,stock,76.39,77.55,76.11,76.76,23042000
2020-09-16 09:30:00,AAPL,stock,115.23,116.00,112.04,112.13,154679000
2020-09-16 09:30:00,MSFT,stock,210.62,210.65,204.64,205.05,26328100
2020-09-16 09:30:00,GOOGL,stock,77.12,77.72,75.58,75.60,22128000
2020-09-17 09:30:00,AAPL,stock,109.72,112.20,108.71,110.34,178011000
2020-09-17 09:30:00,MSFT,stock,200.05,204.33,199.96,202.91,34011300
2020-09-17 09:30:00,GOOGL,stock,74.29,74.93,73.12,74.35,40008000
2020-09-18 09:30:00,AAPL,stock,110.40,110.88,106.09,106.84,287104900
2020-09-18 09:30:00,MSFT,stock,202.80,203.65,196.25,200.39,55225300
2020-09-18 09:30:00,GOOGL,stock,74.42,74.76,71.58,72.55,63056000
2020-09-21 09:30:00,AAPL,stock,104.54,110.19,103.10,110.08,195713800
2020-09-21 09:30:00,MSFT,stock,197.19,202.71,196.38,202.54,39839700
2020-09-21 09:30:00,GOOGL,stock,71.58,72.00,70.13,71.51,56908000
2020-09-22 09:30:00,AAPL,stock,112.68,112.86,109.16,111.81,183055400
2020-09-22 09:30:00,MSFT,stock,205.06,208.10,202.08,207.42,33517100
2020-09-22 09:30:00,GOOGL,stock,72.52,73.20,71.47,72.99,33950000
2020-09-23 09:30:00,AAPL,stock,111.62,112.11,106.77,107.12,150718700
2020-09-23 09:30:00,MSFT,stock,207.90,208.10,200.03,200.59,30803800
2020-09-23 09:30:00,GOOGL,stock,72.60,72.65,70.13,70.47,37726000
2020-09-24 09:30:00,AAPL,stock,105.17,110.25,105.00,108.22,167743300
2020-09-24 09:30:00,MSFT,stock,199.85,205.57,199.20,203.19,31202500
2020-09-24 09:30:00,GOOGL,stock,70.13,71.90,70.11,71.14,34552000
2020-09-25 09:30:00,AAPL,stock,108.43,112.44,107.67,112.28,149981400
2020-09-25 09:30:00,MSFT,stock,203.55,209.04,202.54,207.82,29437300
2020-09-25 09:30:00,GOOGL,stock,71.25,72.30,70.38,71.95,30326000
2020-09-28 09:30:00,AAPL,stock,115.01,115.32,112.78,114.96,137672400
2020-09-28 09:30:00,MSFT,stock,210.88,212.57,208.06,209.44,32004900
2020-09-28 09:30:00,GOOGL,stock,73.60,73.65,72.31,72.93,30784000
2020-09-29 09:30:00,AAPL,stock,114.55,115.31,113.57,114.09,99382200
2020-09-29 09:30:00,MSFT,stock,209.35,210.07,206.81,207.26,24221900
2020-09-29 09:30:00,GOOGL,stock,73.20,73.60,72.70,73.30,31816000
2020-09-30 09:30:00,AAPL,stock,113.79,117.26,113.62,115.81,142675200
2020-09-30 09:30:00,MSFT,stock,207.73,211.98,206.54,210.33,33829100
2020-09-30 09:30:00,GOOGL,stock,73.05,74.31,72.79,73.28,40924000
2020-10-01 09:30:00,AAPL,stock,117.64,117.72,115.83,116.79,116120400
2020-10-01 09:30:00,MSFT,stock,213.49,213.99,211.32,212.46,27158400
2020-10-01 09:30:00,GOOGL,stock,74.18,74.75,73.84,74.39,32884000
2020-10-02 09:30:00,AAPL,stock,112.89,115.37,112.22,113.02,144712000
2020-10-02 09:30:00,MSFT,stock,208.00,210.99,205.54,206.19,33154800
2020-10-02 09:30:00,GOOGL,stock,72.98,73.95,72.37,72.78,31222000
2020-10-05 09:30:00,AAPL,stock,113.91,116.65,113.55,116.50,106243800
2020-10-05 09:30:00,MSFT,stock,207.22,210.41,206.98,210.38,21331600
2020-10-05 09:30:00,GOOGL,stock,73.13,74.24,73.00,74.14,21602000
2020-10-06 09:30:00,AAPL,stock,115.70,116.12,112.25,113.16,161498200
2020-10-06 09:30:00,MSFT,stock,208.82,210.18,204.82,205.91,28554300
2020-10-06 09:30:00,GOOGL,stock,73.78,74.23,72.25,72.55,26096000
2020-10-07 09:30:00,AAPL,stock,114.62,115.55,114.13,115.08,96849000
2020-10-07 09:30:00,MSFT,stock,207.06,210.11,206.72,209.83,25681100
2020-10-07 09:30:00,GOOGL,stock,72.97,73.45,71.66,72.96,36108000
2020-10-08 09:30:00,AAPL,stock,116.25,116.40,114.59,114.97,83477200
2020-10-08 09:30:00,MSFT,stock,210.51,211.19,208.32,210.58,19925800
2020-10-08 09:30:00,GOOGL,stock,73.27,74.40,73.27,74.17,26076000
2020-10-09 09:30:00,AAPL,stock,115.28,117.00,114.92,116.97,100506900
2020-10-09 09:30:00,MSFT,stock,211.23,215.86,211.23,215.81,26458000
2020-10-09 09:30:00,GOOGL,stock,74.64,75.59,74.35,75.52,32966000
2020-10-12 09:30:00,AAPL,stock,120.06,125.18,119.28,124.40,240226800
2020-10-12 09:30:00,MSFT,stock,218.79,223.86,216.81,221.40,40461400
2020-10-12 09:30:00,GOOGL,stock,76.90,79.42,76.46,78.23,55344000
2020-10-13 09:30:00,AAPL,stock,125.27,125.39,119.65,121.10,262330500
2020-10-13 09:30:00,MSFT,stock,222.72,225.21,220.43,222.86,28950800
2020-10-13 09:30:00,GOOGL,stock,78.85,79.26,77.93,78.35,39072000
2020-10-14 09:30:00,AAPL,stock,121.00,123.03,119.62,121.19,150712000
2020-10-14 09:30:00,MSFT,stock,223.00,224.22,219.13,220.86,23421700
2020-10-14 09:30:00,GOOGL,stock,78.73,79.19,77.29,78.17,33174000
2020-10-15 09:30:00,AAPL,stock,118.72,121.20,118.15,120.71,112559200
2020-10-15 09:30:00,MSFT,stock,217.10,220.36,216.01,219.66,22733100
2020-10-15 09:30:00,GOOGL,stock,77.22,78.57,77.06,77.77,31210000
2020-10-16 09:30:00,AAPL,stock,121.28,121.55,118.81,119.02,115393800
2020-10-16 09:30:00,MSFT,stock,220.15,222.29,219.32,219.66,26057900
2020-10-16 09:30:00,GOOGL,stock,78.09,78.89,77.88,78.39,34194000
2020-10-19 09:30:00,AAPL,stock,119.96,120.42,115.66,115.98,120639300
2020-10-19 09:30:00,MSFT,stock,220.42,222.30,213.72,214.22,27625800
2020-10-19 09:30:00,GOOGL,stock,78.80,79.20,76.15,76.50,29734000
2020-10-20 09:30:00,AAPL,stock,116.20,118.98,115.63,117.51,124423700
2020-10-20 09:30:00,MSFT,stock,215.80,217.37,213.09,214.65,22753500
2020-10-20 09:30:00,GOOGL,stock,76.16,78.69,76.03,77.55,41670000
2020-10-21 09:30:00,AAPL,stock,116.67,118.71,116.45,116.87,89946000
2020-10-21 09:30:00,MSFT,stock,213.12,216.92,213.12,214.80,22724900
2020-10-21 09:30:00,GOOGL,stock,78.49,80.76,78.36,79.30,60322000
2020-10-22 09:30:00,AAPL,stock,117.45,118.04,114.59,115.75,101988000
2020-10-22 09:30:00,MSFT,stock,213.93,216.06,211.70,214.89,22351500
2020-10-22 09:30:00,GOOGL,stock,79.25,80.67,78.87,80.33,30512000
2020-10-23 09:30:00,AAPL,stock,116.39,116.55,114.28,115.04,82572600
2020-10-23 09:30:00,MSFT,stock,215.03,216.28,213.16,216.23,18879600
2020-10-23 09:30:00,GOOGL,stock,80.75,81.71,80.60,81.65,30548000
2020-10-26 09:30:00,AAPL,stock,114.01,116.55,112.88,115.05,111850700
2020-10-26 09:30:00,MSFT,stock,213.85,216.34,208.10,210.08,37111600
2020-10-26 09:30:00,GOOGL,stock,80.75,81.48,78.39,79.21,35826000
2020-10-27 09:30:00,AAPL,stock,115.49,117.28,114.54,116.60,92276800
2020-10-27 09:30:00,MSFT,stock,211.59,214.67,210.33,213.25,36700300
2020-10-27 09:30:00,GOOGL,stock,79.45,80.10,78.85,79.94,25902000
2020-10-28 09:30:00,AAPL,stock,115.05,115.43,111.10,111.20,143937800
2020-10-28 09:30:00,MSFT,stock,207.67,208.84,202.10,202.68,51195600
2020-10-28 09:30:00,GOOGL,stock,77.50,77.69,75.42,75.54,45174000
2020-10-29 09:30:00,AAPL,stock,112.37,116.93,112.20,115.32,146129200
2020-10-29 09:30:00,MSFT,stock,204.07,207.36,203.37,204.72,31432600
2020-10-29 09:30:00,GOOGL,stock,75.85,79.44,75.83,77.84,55406000
2020-10-30 09:30:00,AAPL,stock,111.06,111.99,107.72,108.86,190272600
2020-10-30 09:30:00,MSFT,stock,203.50,204.29,199.62,202.47,36953700
2020-10-30 09:30:00,GOOGL,stock,83.37,84.07,80.08,80.81,99878000
2020-11-02 09:30:00,AAPL,stock,109.11,110.68,107.32,108.77,122866900
2020-11-02 09:30:00,MSFT,stock,204.29,205.28,200.12,202.33,30842200
2020-11-02 09:30:00,GOOGL,stock,81.18,82.91,80.71,81.22,44228000
2020-11-03 09:30:00,AAPL,stock,109.66,111.49,108.73,110.44,107624400
2020-11-03 09:30:00,MSFT,stock,203.89,208.12,203.12,206.43,27512000
2020-11-03 09:30:00,GOOGL,stock,81.54,82.95,80.61,82.28,31432000
2020-11-04 09:30:00,AAPL,stock,114.14,115.59,112.35,114.95,138235500
2020-11-04 09:30:00,MSFT,stock,214.02,218.32,212.42,216.39,42311800
2020-11-04 09:30:00,GOOGL,stock,85.28,88.50,85.15,87.29,71342000
2020-11-05 09:30:00,AAPL,stock,117.95,119.62,116.87,119.03,126387100
2020-11-05 09:30:00,MSFT,stock,222.04,224.12,221.15,223.29,36080100
2020-11-05 09:30:00,GOOGL,stock,88.52,89.59,87.05,88.12,39758000
2020-11-06 09:30:00,AAPL,stock,118.32,119.20,116.13,118.69,114457900
2020-11-06 09:30:00,MSFT,stock,222.26,224.36,218.03,223.72,25231900
2020-11-06 09:30:00,GOOGL,stock,87.57,88.43,86.83,87.99,28622000
2020-11-09 09:30:00,AAPL,stock,120.50,121.99,116.05,116.32,154515300
2020-11-09 09:30:00,MSFT,stock,224.44,228.12,217.88,218.39,44395000
2020-11-09 09:30:00,GOOGL,stock,89.80,90.84,87.88,88.07,53440000
2020-11-10 09:30:00,AAPL,stock,115.55,117.59,114.13,115.97,138023400
2020-11-10 09:30:00,MSFT,stock,214.50,216.50,209.72,211.01,44045100
2020-11-10 09:30:00,GOOGL,stock,86.49,87.97,85.81,86.89,43022000
2020-11-11 09:30:00,AAPL,stock,117.19,119.63,116.44,119.49,112295000
2020-11-11 09:30:00,MSFT,stock,212.39,218.04,212.20,216.55,29440800
2020-11-11 09:30:00,GOOGL,stock,87.42,88.14,87.15,87.36,31838000
2020-11-12 09:30:00,AAPL,stock,119.62,120.53,118.57,119.21,103162300
2020-11-12 09:30:00,MSFT,stock,217.21,219.11,214.46,215.44,21593900
2020-11-12 09:30:00,GOOGL,stock,87.10,88.25,86.90,87.14,26474000
2020-11-13 09:30:00,AAPL,stock,119.44,119.67,117.87,119.26,81581900
2020-11-13 09:30:00,MSFT,stock,216.36,217.42,214.16,216.51,18621100
2020-11-13 09:30:00,GOOGL,stock,87.40,88.86,86.80,88.61,29744000
2020-11-16 09:30:00,AAPL,stock,118.92,120.99,118.15,120.30,91183000
2020-11-16 09:30:00,MSFT,stock,214.87,217.74,214.52,217.23,24953300
2020-11-16 09:30:00,GOOGL,stock,88.21,89.72,88.07,88.70,25468000
2020-11-17 09:30:00,AAPL,stock,119.55,120.67,118.96,119.39,74271000
